"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2012,171.911582717789,244.660827613389,42.6054530654611,73.3685576732358,2402.713,1.26672905530859,0.298656552012459,0.229973468774055,1.33318107894314,60.7273846998584,0.268536495142774,45.55074,0.347371853096846,0.770026531225945,1.05245954006981,203.335183141487,0.899148179851657,193.2,0.652628146903154,264.062567841346,1.43929564625833,0.155481146922629,0.538238628424943,1.48057258225758,41.1919869888924,0.182150966464882,27.82166,0.271034571718164,3.46176137157506,1.02867856656592,264.932358708355,1.17153089020835,257.5463,0.728965428281836,306.124345697248,0.959295235776013,0.25,0.25,0.25,0.25,1,4,235.306154203423,68.1968511127044,0.995741485314629,0.985306437219844,381.524,0.997949499956105,0,9.9,0,0,0,0,0,0,0,0,0,0,0,775,295,1866.94984625409,7213.04009576619
2017,173.401072184445,248.699700303711,43.4635840048777,76.5249377695533,2388.16107329705,1.27332050812455,0.290838297689619,0.22530962879717,1.33853598523146,60.371450031346,0.266962552038612,45.1025976869097,0.342776706616535,0.77469037120283,1.05121685914175,207.57737378787,0.917907146889963,197.463893375287,0.657223293383465,267.948823819216,1.46084416876414,0.144109045086282,0.503829755407323,1.49983391276846,40.1014749881189,0.177328722397462,26.7372771389718,0.25861321099709,3.49617024459268,1.02668987208766,278.271741819599,1.23051764232627,271.037778188815,0.74138678900291,318.373216807718,1.08247810193826,0.25,0.25,0.25,0.25,1,4,238.769196905304,70.9255933743394,0.956907104399973,0.947357768921747,396.075926702949,0.997350264416636,0,9.9,0,0,0,0,0,0,0,0,-2.96668334193139,0,0,775,295,1866.94984625409,7213.04009576619
2022,174.901720539273,252.807753355122,44.2973790184036,79.7356761812195,2372.84152718575,1.27996332522678,1.40741449456214,0.584616607460495,1.34395865941947,158.95931812759,0.702918104760205,118.276940301314,0.550694909942207,0.415383392539505,1.04999778738298,112.944209926617,0.499439296295502,107.56614088504,0.449305090057793,258.597307715923,1.48263420768999,0.663967210899288,1.59610647745985,1.51946134492854,132.013541519991,0.583763880601401,86.8818031867732,0.426672098876334,2.40389352254015,1.02483899066104,198.82539280997,0.879205887005687,194.00646796403,0.573327901123666,317.735818404175,1.20736192252215,0.25,0.25,0.25,0.25,1,4,228.98701351082,70.4268646139106,0.919364093757267,0.91025457185685,411.395472814247,0.996652894677283,1,9.9,0.3,0,0,0,0,0.3,0,0,-3.15889991983655,33.8832629779852,59.647617842991,775,295,1866.94984625409,7213.04009576619
2027,177.330463775546,255.657467803701,45.6925880221483,82.2234285494207,2365.93848696045,1.27775132280075,1.41991196327282,0.586761826389938,1.34215008504062,161.433286018034,0.713857990771746,120.279607934568,0.552582338383987,0.413238173610062,1.05040007479602,113.692461359321,0.50274806413092,108.237293662988,0.447417661616013,261.647600924384,1.48234871991443,0.664621050182208,1.597050692371,1.51920326113661,136.217511508981,0.602353835892713,89.6637829799467,0.424590235904295,2.402949307629,1.02486226130671,204.955156734257,0.906311703078884,199.983124047261,0.575409764095705,327.654516493619,1.26212247168205,0.25,0.25,0.25,0.25,1,4,231.68640703499,72.6252032304827,0.883499911074902,0.875080714884132,418.298513039547,0.99631745282576,1,9.9,0.3,0,0,0,0,0.3,0,0,-1.40202776903716,34.1077384077964,61.486547020277,775,295,1866.94984625409,7213.04009576619
2032,179.801598986947,258.526844520213,47.0920194394814,84.7255824121082,2358.67701076469,1.2754607665585,1.43299335079487,0.58898366916075,1.34028029607406,163.961178442412,0.725036331072344,122.333499136476,0.554551247805428,0.41101633083925,1.05082048089214,114.418659620063,0.505959312839918,108.885068097381,0.445448752194572,264.727813759607,1.48215989025227,0.665053940924928,1.5976754255913,1.51903257048404,140.420825064773,0.620940888436426,92.440957352236,0.422448742872927,2.4023245744087,1.02487766702788,211.142008826354,0.933669963030139,206.016791680769,0.577551257127073,337.629071025233,1.31875961222085,0.25,0.25,0.25,0.25,1,4,234.412249394603,74.8359696036223,0.849034103039139,0.841246046981799,425.559989235306,0.995950910172523,1,9.9,0.3,0,0,0,0,0.3,0,0,-1.47389175364151,34.3255978860189,63.3426026479063,775,295,1866.94984625409,7213.04009576619
2037,182.316336454124,261.415281652158,48.495769022098,87.2425078864403,2351.0541534145,1.27308854028829,1.44669334781647,0.591285111028548,1.33834709408868,166.544818700991,0.736461188295784,124.440677188003,0.556605298972467,0.408714888971452,1.0512600276691,115.121023368471,0.509065165335378,109.507657799681,0.443394701027533,267.838013451188,1.48206166805397,0.665279247944705,1.59800045251461,1.51894378769822,144.623381821725,0.639524594415668,95.2131230879085,0.420246185656574,2.40199954748539,1.02488568488023,217.387483930275,0.961287453939676,212.109006045567,0.579753814343426,347.660905521254,1.37718497055393,0.25,0.25,0.25,0.25,1,4,237.164603249823,77.0594805602154,0.815912175773281,0.808701893375366,433.182846585497,0.995551433310072,1,9.9,0.3,0,0,0,0,0.3,0,0,-1.54634458073352,34.5363070105413,65.2162451790825,775,295,1866.94984625409,7213.04009576619
2042,184.875942898185,264.322124989853,49.9039284860942,89.7745692902808,2343.06697521069,1.27063141073482,1.46104912199632,0.593669223802882,1.33634821951952,169.186107107726,0.748140965630363,126.603309404308,0.558748289328587,0.406330776197118,1.05171980499576,115.797685759228,0.512057366427306,110.103171214594,0.441251710671413,270.978265509175,1.48204864534911,0.665309126931968,1.59804354920622,1.51893201672407,148.825066877305,0.658104445731444,97.9800710227182,0.417981154521671,2.40195645079378,1.02488674814468,223.6931087412,0.989170926853585,218.261294866134,0.58201884547833,357.751423169955,1.43730982330358,0.25,0.25,0.25,0.25,1,4,239.943530465963,79.2960484612749,0.784081757749702,0.777401039496381,441.170024789312,0.995117153391152,1,9.9,0.3,0,0,0,0,0.3,0,0,-1.61938487582787,34.7393057277684,67.1079326223599,775,295,1866.94984625409,7213.04009576619
2047,187.481744697971,267.246665276807,51.3165854780855,92.3221241918118,2334.71254677511,1.2680860255535,1.47610052125019,0.596139174715291,1.3342813532736,171.8870235725,0.760084418237594,128.823672121913,0.560984152211508,0.403860825284709,1.05220097563271,116.446692551073,0.514927274460845,110.669629897512,0.439015847788492,274.148635223396,1.48211596277912,0.665154692693872,1.5978207805253,1.51899286420404,153.025752388295,0.676679877061042,100.741587399412,0.415652273839845,2.4021792194747,1.02488125244652,230.060396580143,1.01732707367739,224.475173129531,0.584347726160155,367.902003061706,1.49904547421087,0.25,0.25,0.25,0.25,1,4,242.749093537539,81.5459803597609,0.753492517197575,0.747297735425198,449.524453224891,0.994646168354515,1,9.9,0.3,0,0,0,0,0.3,0,0,-1.69301027154053,34.9340077653219,69.018118974043,775,295,1866.94984625409,7213.04009576619
2052,190.135131277813,270.188135461665,52.7338235648289,94.8855223592331,2325.98795426377,1.26544891163253,1.49189029543341,0.59869822446334,1.33214411893077,174.649630096903,0.772300664288505,131.104155785399,0.563316954900769,0.40130177553666,1.05270478063962,117.06600051726,0.517665854287324,111.204967119206,0.436683045099231,277.349189460233,1.48225922860444,0.664826166402589,1.59734674963493,1.5191223650622,157.225299530363,0.695250274523267,103.497455600903,0.413258213004176,2.40265325036507,1.02486956110401,236.490841479838,1.04576250102384,230.752137106195,0.586741786995824,378.113996086729,1.56230360227102,0.25,0.25,0.25,0.25,1,4,245.581357286351,83.8095770826796,0.724096082719199,0.718347690444748,458.249045736235,0.994136544577661,1,9.9,0.3,0,0,0,0,0.3,0,0,-1.76721733524986,35.119800155178,70.9472524439515,775,295,1866.94984625409,7213.04009576619
2057,192.837558670045,273.145707903421,54.155722251087,97.4651046025198,2316.89030497753,1.26271647385373,1.50846433819249,0.601349724301616,1.32993408561983,177.476073149337,0.784799195466368,133.447270107844,0.565750895297724,0.398650275698384,1.05323254519754,117.653476224699,0.520263671865621,111.707026868063,0.434249104702276,280.57999879656,1.48247444835373,0.664333005407059,1.59663481586626,1.51931691792899,161.423560864003,0.713814986140621,106.247458288059,0.410797698649858,2.40336518413374,1.02485200983813,242.985911508481,1.0744837006905,237.093657597315,0.589202301350142,388.38872045889,1.62699657989757,0.25,0.25,0.25,0.25,1,4,248.440390869727,86.0871322293816,0.695845966990972,0.690508059806589,467.346695022465,0.993586317933511,1,9.9,0.3,0,0,0,0,0.3,0,0,-1.84200149261679,35.2960428674098,72.8957734525442,775,295,1866.94984625409,7213.04009576619
2062,195.590553255213,276.118491544584,55.5823570310825,100.061201499097,2307.41673339074,1.2598849943742,1.52587195091338,0.604097112033574,1.32764877166002,180.368585879664,0.797589886759872,135.855649272466,0.568290297015497,0.395902887966426,1.05378568487473,118.206895258606,0.522710890833557,112.17356333006,0.431709702984503,283.841140034752,1.4827579631464,0.663684018542345,1.59569728661297,1.5195732285765,165.62038315468,0.732373334309997,108.991379974382,0.408269528282838,2.40430271338703,1.02482891095185,249.547041253809,1.10349701642434,243.501172329373,0.591730471717162,398.727456830495,1.69303776047851,0.25,0.25,0.25,0.25,1,4,251.326270138794,88.3789310781027,0.668697493429831,0.663737425394694,476.820266609257,0.99299349423369,1,9.9,0.3,0,0,0,0,0.3,0,0,-1.91735693035691,35.4620685775819,74.8641123761427,775,295,1866.94984625409,7213.04009576619
2067,198.39571568146,279.105529069943,57.0137994795864,102.674131995213,2297.56440761739,1.25695063252106,1.54416613087305,0.60694390674211,1.32528564906683,183.329490127995,0.810683005345995,138.332057135821,0.570939602632428,0.39305609325789,1.05436571236589,118.723941979186,0.524997271431959,112.602240936668,0.429060397367572,287.132699146812,1.48310639508304,0.662887469369156,1.59454558791193,1.51988825987328,169.815610700121,0.750924630515934,111.729010074911,0.405672585421378,2.40545441208807,1.02480055706872,256.175623385561,1.13280860661095,249.976077411893,0.594327414578622,409.131442963496,1.76034173518993,0.25,0.25,0.25,0.25,1,4,254.23908039034,90.6852493928914,0.642607725710451,0.637995771643789,486.67259238261,0.992356049045799,1,9.9,0.3,0,0,0,0,0.3,0,0,-1.99327652044112,35.6171825937557,76.8526870156684,775,295,1866.94984625409,7213.04009576619
2072,201.25472496344,282.105794072046,58.4501173895144,105.304201874406,2287.33053633503,1.25390942539982,1.56340388590914,0.609893702082246,1.32284214902786,186.36119817708,0.824089218339045,140.87939238558,0.573703364839543,0.390106297917754,1.05497424473547,119.202209906692,0.527112172207392,112.990635080936,0.426296635160457,290.454774700223,1.48351659838064,0.661951169381101,1.5931904175683,1.52025918703083,174.009089224106,0.769468192548998,114.460146472759,0.403005856359523,2.4068095824317,1.02476722450581,262.872999207476,1.16242440249546,256.519717767364,0.596994143640477,419.601867921709,1.8288245593724,0.25,0.25,0.25,0.25,1,4,257.178919559901,93.0063521228774,0.617535400022907,0.613244457807591,496.90646366497,0.991671926875629,1,9.9,0.3,0,0,0,0,0.3,0,0,-2.06975171885592,35.7606629720076,78.8618997622429,775,295,1866.94984625409,7213.04009576619
2077,204.169342759117,285.118188248371,59.891374963835,107.951702084445,2276.71237618599,1.2507572893281,1.58364657813406,0.612950157942186,1.32031566846358,189.466214191602,0.837819599155265,143.500693597069,0.576586235188152,0.387049842057814,1.05561301119648,119.639202842115,0.529044554967833,113.336233613216,0.423413764811848,293.807481822659,1.48398561515606,0.660882562890371,1.59164188403607,1.52068335712521,178.200670402348,0.788003364519183,117.184599652112,0.400268448661612,2.40835811596393,1.024729176344,269.640448104709,1.19235006151902,263.133376436812,0.599731551338388,430.139865749176,1.89840394915851,0.25,0.25,0.25,0.25,1,4,260.145901907687,95.3424919859394,0.59344085996466,0.589446187463587,507.524623814014,0.990939039707662,1,9.9,0.3,0,0,0,0,0.3,0,0,-2.14677245291563,35.8917608526345,80.8921344314127,775,295,1866.94984625409,7213.04009576619
2082,207.141417820356,288.141538659291,61.3376330704381,110.616906914474,2265.70723967359,1.24749002221825,1.60496029944587,0.616116990261724,1.31770357779633,192.647135281246,0.851885632213672,146.199144122702,0.57959295011984,0.383883009738275,1.05628386145585,120.032336842076,0.530782993515662,113.63643923958,0.42040704988016,297.190956767035,1.48451063494738,0.659688805024487,1.5899096337274,1.52115825204976,182.390217090857,0.80652953997577,119.902197450585,0.397459611491328,2.4100903662726,1.02468666524823,276.479175789692,1.22259091534202,269.818262661509,0.602540388508672,440.746508601451,1.96899944937234,0.25,0.25,0.25,0.25,1,4,263.140162252805,97.6939079291897,0.570285993964788,0.566564975973312,518.529760326407,0.990155264898267,1,9.9,0.3,0,0,0,0,0.3,0,0,-2.22432712885819,36.0097010526229,82.9437527369076,775,295,1866.94984625409,7213.04009576619
2087,210.17289061077,291.174595080522,62.7889495696389,113.300072014208,2254.31250356992,1.24410330704226,1.62741628184594,0.61939795878199,1.31500323005794,195.906652118545,0.866299215668206,148.978076738194,0.582728313940462,0.38060204121801,1.0569887746575,120.378943177546,0.532315686731106,113.888572957222,0.417271686059538,300.605362142829,1.48508895720728,0.658376834049158,1.58800296900347,1.52168145418971,186.577609333579,0.825046188473088,122.612790489013,0.394578757874889,2.41199703099653,1.0246399360825,283.390301244482,1.2531519121031,276.575498636102,0.605421242125111,451.422799297456,2.04053257398784,0.25,0.25,0.25,0.25,1,4,266.161860815084,100.060823458876,0.548034175142271,0.544566116481989,529.924496430082,0.989318442415804,1,9.9,0.3,0,0,0,0,0.3,0,0,-2.30240230346607,36.1136829532637,85.0170903733447,775,295,1866.94984625409,7213.04009576619
2092,213.265798082392,294.216027489756,64.2453797259116,116.001432246224,2242.52561785467,1.24059271652164,1.65109134585338,0.62279685248714,1.31221197147146,199.247549037868,0.881072661845454,151.840977959102,0.58599717838285,0.37720314751286,1.05772986895379,120.67627241719,0.533630476628816,114.089878672474,0.41400282161715,304.050892884879,1.48571795609853,0.656953439102789,1.58593095882892,1.52225061419846,190.762751239997,0.843552885983267,125.316258348461,0.391625489010859,2.41406904117108,1.02458922835924,290.374842242282,1.28403755239537,283.406104812642,0.608374510989141,462.169663257129,2.1129269206138,0.25,0.25,0.25,0.25,1,4,269.211188728423,102.443444831727,0.526650203503893,0.523416144931901,541.711382145334,0.98842637142086,1,9.9,0.3,0,0,0,0,0.3,0,0,-2.38098279852936,36.2028817251572,87.1124526726846,775,295,1866.94984625409,7213.04009576619
2097,216.422278596591,297.264423730601,65.7069767152715,118.721199365722,2230.34411519337,1.23695371920069,1.67606839056213,0.626317472480611,1.30932715365215,202.672703533239,0.896218695023984,154.791491926153,0.58940441838551,0.373682527519389,1.05850941173306,120.921499787527,0.534714872060444,114.237529158618,0.41059558161449,307.527783032173,1.48639504706531,0.655425324168325,1.58370254362904,1.52286342038801,194.945578815522,0.86204934952224,128.012516556378,0.388599620689184,2.41629745637096,1.02453477855345,297.433699350709,1.31525181852883,290.310983655096,0.611400379310816,472.987939802453,2.18610826069422,0.25,0.25,0.25,0.25,1,4,272.288374290542,104.841959102538,0.506100250390895,0.503082804475128,553.892884806632,0.987476806176411,1,9.9,0.3,0,0,0,0,0.3,0,0,-2.46005151068125,36.2764499362581,89.2301098052126,775,295,1866.94984625409,7213.04009576619
