"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2107,197.948241686185,341.670843558427,53.2102853025649,145.671930844397,1937.23720164299,1.44154333312379,0.154246026703164,0.133633578227453,1.48257446996081,47.6119291918267,0.210539950886258,32.114359282799,0.239682321663662,0.866366421772547,1.02846333918253,308.675239223197,1.36496190784497,300.132467014863,0.760317678336338,356.287168415023,1.96356279110771,0.0317845107689706,0.12322150773627,1.97562044548382,18.1146785340745,0.0801031084776775,9.16910865924873,0.080166267277353,3.87677849226373,1.00614070221269,569.921578020917,2.52019321800849,566.443218893296,0.919833732722647,588.036256554991,3.58381922272196,0.25,0.25,0.25,0.25,1,4,317.487495774627,130.999777054038,0.46753883424037,0.465340977670557,846.999798357005,0.956980650525238,1,9.9,0,0,0,0,0,0,0,0,-7.24863334608179,0,0,175,295,0,0
2112,199.121454534295,348.256213974321,53.4898228035264,150.217868407802,1899.9811574387,1.45433062084935,0.14743839468618,0.12849351683626,1.49399564368966,46.5824315133454,0.205987512152013,31.1797639505178,0.233058413729293,0.87150648316374,1.02727373148284,315.945053610324,1.39710902706485,307.556831180983,0.766941586270707,362.52748512367,1.99738503649619,0.0291277158825115,0.113213220994766,2.00863688162846,17.1498369898939,0.0758365791693108,8.53804744239787,0.0739354392242537,3.88678677900523,1.00563328798738,588.780701482701,2.6035882619565,585.4825098929,0.926064560775746,605.930538472594,3.72547617823079,0.25,0.25,0.25,0.25,1,4,323.048241993702,134.986175708232,0.449295882538281,0.447254029742158,884.2558425613,0.952065631467105,1,9.9,0,0,0,0,0,0,0,0,-7.53855529934947,0,0,175,295,0,0
2117,200.26832634437,355.027524292902,53.74902074776,154.842158269781,1861.25489489202,1.46755820966516,0.140770853692752,0.123399763622175,1.50586601142725,45.5280793039814,0.201325166682206,30.2338182537437,0.226385020904608,0.876600236377825,1.02610308845659,323.419785485933,1.43016229141879,315.192293176315,0.773614979095392,368.947864789914,2.03178384142164,0.0266934011039076,0.103997555941069,2.04228296010616,16.2275614400185,0.0717582766877616,7.94579485654376,0.0680851686055187,3.89600244405893,1.00516743881434,607.924084939589,2.68824030360286,604.798824021471,0.931914831394481,624.151646379607,3.86653233464539,0.25,0.25,0.25,0.25,1,4,328.769442314292,139.045383022217,0.431764092730213,0.429865149360425,922.982105107979,0.94668720078713,1,9.9,0,0,0,0,0,0,0,0,-7.83437566547525,0,0,175,295,0,0
2122,201.388097748968,361.991068116317,53.9889729737137,159.546123240864,1821.02851065918,1.48123824511902,0.134250870529021,0.118360826530736,1.51819961029902,44.4510374817297,0.196562487744209,29.2787833564092,0.219671690128144,0.881639173469264,1.02495301839646,331.104277436478,1.4641431148241,323.043370275147,0.780328309871856,375.555314918207,2.0667569046967,0.0244636296680719,0.0955178064290996,2.07655323400783,15.3474341281067,0.067866353714488,7.39082142309716,0.0626022086557528,3.9044821935709,1.00473995238089,627.357196636158,2.77417352352509,624.397581831536,0.937397791344247,642.704630764264,4.00691923679537,0.25,0.25,0.25,0.25,1,4,334.657341123614,143.178524118509,0.414915706350186,0.413147676926381,963.208489340816,0.940793867117437,1,9.9,0,0,0,0,0,0,0,0,-8.1362129434097,0,0,175,295,0,0
2127,202.480064236391,369.153292753481,54.2107478244126,164.331257296583,1779.27147343388,1.49538286300285,0.127885436277927,0.113385129521625,1.53101046149632,43.3536007512777,0.19170962252215,28.316985312371,0.212928357470888,0.886614870478376,1.02382506806446,339.003423791428,1.4990731400057,331.114596004484,0.787071642529112,382.357024542706,2.10230296307875,0.0224216975574595,0.0877199598209796,2.11144340019498,14.5087752720903,0.0641578042531835,6.87149618632948,0.0574725175077849,3.91228004017902,1.00434782106897,647.086387411527,2.86141600513377,644.2851508582,0.942527482492215,661.595162683616,4.14657751039723,0.25,0.25,0.25,0.25,1,4,340.718344570005,147.386862366843,0.398724037717729,0.397075914845257,1004.96552656612,0.934324013351756,1,9.9,0,0,0,0,0,0,0,0,-8.44419553727218,0,0,175,295,0,0
2132,203.543580003386,376.520797391284,54.4153850959219,169.199228157311,1735.95257410555,1.51000416727746,0.12168101675366,0.108480945060322,1.54431253547385,42.2381795742153,0.18677723007718,27.3507975904987,0.206165289738711,0.891519054939678,1.02272071093569,347.122178143246,1.53497427174944,339.410529611417,0.793834710261289,389.360357717461,2.13842178089191,0.0205520973905919,0.0805528593518772,2.14695030191852,13.7106918971042,0.0606286795689949,6.38612448776868,0.052681503366157,3.91944714064812,1.00398823146248,667.118865609334,2.94999962372447,664.468810194677,0.947318496633843,680.829557506437,4.28545611767329,0.25,0.25,0.25,0.25,1,4,346.95901476203,151.671804673497,0.383163429616472,0.381625090409177,1048.28442589445,0.927202958694697,1,9.9,0,0,0,0,0,0,0,0,-8.75846223486318,0,0,175,295,0,0
2137,204.578061453078,384.100331163375,54.6038935989248,174.151878752786,1691.03987699462,1.52511420855786,0.115643507355102,0.103656326230287,1.55811971751353,41.1072843543656,0.181776411415005,26.382622524003,0.19939302136326,0.896343673769713,1.02164133595403,355.465562179284,1.57186871595679,347.935767347689,0.80060697863674,396.572846533649,2.17511413176257,0.0188404721339314,0.0739682910101542,2.18307191964276,12.9521213009845,0.0572742803929537,5.9329796624859,0.048214235522234,3.92603170898985,1.00365856106766,687.462671259601,3.03995993230995,684.956715288013,0.951785764477766,700.414792560585,4.42351164480263,0.25,0.25,0.25,0.25,1,4,353.386063546135,156.034905412684,0.368209209604742,0.366771317308148,1093.19712300538,0.919338882069278,1,9.9,0,0,0,0,0,0,0,0,-9.07916131149009,0,0,175,295,0,0
2142,205.582990293904,391.898791164302,54.7772492584438,179.191227742945,1644.50067205153,1.54072496337207,0.109778193094542,0.0989190396582155,1.57244577406447,39.9635080393584,0.176718632550043,25.4148719774676,0.192622287600812,0.901080960341785,1.02058823699654,364.038675740833,1.60977902412596,356.694955462303,0.807377712399188,404.002183780191,2.21238177442371,0.0172735615583253,0.0679210085116712,2.21980735260521,12.2318692827967,0.054089325968527,5.51032920421727,0.0440556235302096,3.93207899148833,1.00335637287712,708.126650169684,3.13133604705034,705.757863618424,0.95594437646979,720.35851945248,4.56070762553816,0.25,0.25,0.25,0.25,1,4,360.006345966528,160.477869171026,0.353837646333811,0.352491554647314,1139.73632794847,0.91061702449035,1,9.9,0,0,0,0,0,0,0,0,-9.40644996737777,0,0,175,295,0,0
2147,206.557916202536,399.923220456283,54.9363936807814,184.319469255179,1596.30142788271,1.55684831438165,0.104089714493166,0.094276500475279,1.5873043202512,38.8095073842297,0.171615641653064,24.4499475551657,0.185863955159666,0.905723499524721,1.01956260323385,372.846707988404,1.64872814272472,365.692804743727,0.814136044840335,411.656215372634,2.25022742430726,0.0158391439059745,0.0623687086720121,2.25715679337254,11.5486433904599,0.0510681010726135,5.11645598762521,0.0401905672983942,3.93763129132799,1.00307940832577,729.120428415564,3.22417053445362,726.882061742782,0.959809432701606,740.669071806023,4.69701390377675,0.25,0.25,0.25,0.25,1,4,366.826853518554,165.002552471587,0.340025904857337,0.338763561521621,1187.93557211729,0.900891205978817,1,9.9,0,0,0,0,0,0,0,0,-9.74049584500055,0,0,175,295,0,0
2152,207.502459018322,408.180806114495,55.0822331249911,189.538971980303,1546.40774546032,1.57349603174169,0.0985820399215565,0.0897357105242642,1.60270878893235,37.6479831594694,0.166479381531174,23.4902206935227,0.179128951436237,0.910264289475736,1.01856551055824,381.894949520487,1.68873946677959,374.934106409299,0.820871048563763,419.542932679956,2.28865472229238,0.0145259748092194,0.0572719680713981,2.29512149725804,10.901081529506,0.0482045825234755,4.74967514466202,0.0366040810653726,3.9427280319286,1.00282557910666,750.454387583493,3.31850930189421,748.339894014287,0.963395918934627,761.355469112999,4.83240603657031,0.25,0.25,0.25,0.25,1,4,373.854707311108,169.610964631648,0.326751999172761,0.325565843649056,1237.82925453968,0.889970992745307,1,9.9,0,0,0,0,0,0,0,0,-10.0814748059873,0,0,175,295,0,0
2157,208.416310448769,416.67887735378,55.2156378187047,194.85227776094,1494.7843123628,1.59067975572825,0.0932584448453012,0.0853032009814454,1.61867240163978,36.4816596196032,0.161321898837886,22.5380129930219,0.172428193562995,0.914696799018555,1.01759791423177,391.188805261761,1.72983689686751,384.423749096504,0.827571806437005,427.670464881364,2.32766820189203,0.0133237251052861,0.0525941504188179,2.33370374832643,10.2877763200891,0.0454925468874342,4.40834717237217,0.0332813942679667,3.94740584958118,1.00259295823584,772.139641038343,3.41440149267155,770.14269319924,0.966718605732033,782.427417358431,4.96686473805005,0.25,0.25,0.25,0.25,1,4,381.097151255784,174.305267902024,0.313994738751189,0.312877585480623,1289.4526876372,0.877601498918264,1,9.9,0,0,0,0,0,0,0,0,-10.4295725627916,0,0,175,295,0,0
2162,209.299235271151,425.424903775418,55.337441567693,200.262099785722,1441.39485739307,1.60841098074307,0.088121498290193,0.0809849804719985,1.63520814169851,35.3132635688824,0.156155251501598,21.5955771429819,0.165772518445821,0.919015019528002,1.01666064288063,400.733807913618,1.77204489859402,394.166736678396,0.834227481554179,436.0470714825,2.36727325581329,0.0122229188505219,0.0483012926219936,2.3729068233133,9.70729561527268,0.0429256612107358,4.09088781738102,0.0302080322366551,3.95169870737801,1.00237977068603,794.18801138962,3.5118993863649,792.302513094488,0.969791967763345,803.895307004892,5.10037536392335,0.25,0.25,0.25,0.25,1,4,388.561545398056,179.087777018015,0.301733662646548,0.300678554641453,1342.84214260693,0.863430026884468,1,9.9,0,0,0,0,0,0,0,0,-10.7849837613853,0,0,175,295,0,0
2167,210.151072023673,434.426493770708,55.4484416140868,205.771320493799,1386.20210550732,1.6267010407803,0.0831730566906792,0.0767864896351746,1.65232872978681,34.1455033726873,0.150991415914023,20.6650787807175,0.159172614900726,0.923213510364825,1.01575439393228,410.535631745199,1.81538856357727,404.168206603463,0.840827385099274,444.681135117886,2.40747610269258,0.0112148725348021,0.0443619762303926,2.41273495459838,9.15819959452287,0.0404975586069801,3.7957752371716,0.0273698794914132,3.95563802376961,1.00218438384494,816.612009285265,3.61105830505944,814.832103202693,0.972630120508587,825.770208879787,5.23292743538727,0.25,0.25,0.25,0.25,1,4,396.255359503548,183.960958283195,0.28994894745656,0.288948950391788,1398.03489449268,0.846947569571473,1,9.9,0,0,0,0,0,0,0,0,-11.1479110349728,0,0,175,295,0,0
2172,210.971733190971,443.691393104237,55.5493987037751,211.38298926854,1329.16773274947,1.64556109637,0.0784142651425438,0.0727125629520295,1.67004660210721,32.981048268662,0.145842195444023,19.7485796067292,0.152638958904514,0.92728743704797,1.01487973056195,420.600106482004,1.85989367086342,414.433448433453,0.847361041095486,453.581154750665,2.44828375454807,0.0102916362442529,0.0407471897224131,2.45319329306322,8.63905483561343,0.0382019004830826,3.52155488931168,0.024753228207745,3.95925281027759,1.00200529799948,839.424813565255,3.71193652558556,837.744885422444,0.975246771792255,848.063868400868,5.36451420145364,0.25,0.25,0.25,0.25,1,4,404.186166998318,188.927428283003,0.278621256672818,0.277669128969442,1455.06926725053,0.827378046317987,1,9.9,0,0,0,0,0,0,0,0,-11.5185676969746,0,0,175,295,0,0
2177,211.761204890132,453.227483710647,55.6410373301938,217.100320008883,1270.25232136707,1.66500212305739,0.0738455659081478,0.0687673984533305,1.68837389135386,31.8225083167906,0.140719131776848,18.8480220404694,0.1461817528207,0.931232601546669,1.01403708017715,430.93323106729,1.90558674777956,424.967922269675,0.8538182471793,462.75573938408,2.48970398548017,0.00944593730419159,0.0374301860262779,2.49428787160525,8.14844574458253,0.036032427082544,3.26684254746364,0.0223448141728441,3.96256981397372,1.00184113699934,862.64025285947,3.81459519814457,861.054932764291,0.977655185827156,870.788698604052,5.49513223720308,0.25,0.25,0.25,0.25,1,4,412.361639365154,193.989952331518,0.267731444121831,0.266819024997882,1513.98467863293,0.803445935391494,1,9.9,0,0,0,0,0,0,0,0,-11.8971748405417,0,0,175,295,0,0
2182,212.519546079195,463.042782714294,55.7240461251665,222.926688630332,1209.41531477789,1.6850349013563,0.0694667139034263,0.0649545357516374,1.70732241051833,30.6724153175321,0.135633420534127,17.9652156666884,0.139810869320736,0.935045464248362,1.0132267344398,441.541187052166,1.95249512914468,435.777276737857,0.860189130679264,472.213602369698,2.53174530186511,0.00867112676446272,0.0343863387555359,2.53602556975352,7.68498369771381,0.0339829979112905,3.03032579378162,0.0201318423169761,3.96561366124446,1.00169063921448,886.272788584932,3.91909827112257,884.776949977233,0.979868157683024,893.957772282645,5.6247810765649,0.25,0.25,0.25,0.25,1,4,420.789541071638,199.151442720266,0.257259830951538,0.25637668735033,1574.82168522211,0.772812675073386,1,9.9,0,0,0,0,0,0,0,0,-12.2839635768717,0,0,175,295,0,0
2187,213.246887309664,473.145441689759,55.7990783734212,228.865630554161,1146.61497244439,1.705670008161,0.065276798742529,0.0612768426192919,1.72690363958689,29.5332049934165,0.130595832480888,17.1018256701812,0.133535800528248,0.938723157380708,1.01244885078843,452.430351401026,2.00064701389534,446.86736623653,0.866464199471752,481.963556394442,2.57441691426496,0.00796112894673846,0.0315929998414021,2.57841407977256,7.24731421734094,0.0320476234690816,2.81076428886869,0.0181020036484312,3.9684070001586,1.00155264886796,910.337499345497,4.02551242210579,908.926256023022,0.981897996351569,917.584813562837,5.75346287717411,0.25,0.25,0.25,0.25,1,4,429.477725103087,204.414956841461,0.247183872621349,0.246313474055561,1637.62202755561,0.730363492861881,1,9.9,0,0,0,0,0,0,0,0,-12.6791718054643,0,0,175,295,0,0
