"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2062,210.38377363372,256.703227844415,61.0648639164589,93.2661050270793,2333.16366334371,1.10357236770454,3.00303741883197,0.750189694631487,1.21049912811349,245.643728251443,3.25870969898365,182.634873740753,0.949461920878605,0.249810305368513,1.09689148037601,73.618581653334,0.325541368071043,67.1156472362222,0.0505380791213945,280.77715632077,1.30582064027314,1.27065278940348,2.23839205242346,1.36530537860211,234.861279826962,1.55783486909224,163.420007957528,0.685973355805038,1.76160794757654,1.04555352894141,175.593378219678,0.776473918487418,167.942982696888,0.314026644194962,379.484948359308,1.51036487915822,0.25,0.25,0.25,0.25,1,4,246.009490772139,83.6966090245071,0.668643672601623,0.663322136937978,451.073336656293,0.994557005867877,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,-0.726732206597417,17.2380411626862,50.8799155075483,3175,125,332.46892652321,964.861055156945
2067,215.451081122852,257.011321520598,63.697151564857,94.49086078701,2329.87961071791,1.08698718675335,3.24469155183273,0.764411621483255,1.19929308176216,252.795720977059,3.35358803448166,189.708547759698,0.954501923412943,0.235588378516745,1.10331850860565,70.119499879994,0.310068428469333,63.5532707310507,0.0454980765870565,283.823186995473,1.28055887794306,1.40407221468247,2.33615647002171,1.34444608017339,249.876891363341,1.65743342041304,176.565687754886,0.712962657020115,1.66384352997829,1.04989009356051,169.067548173695,0.747616698024078,161.033568380794,0.287037342979885,386.565777544215,1.53423705999138,0.25,0.25,0.25,0.25,1,4,248.65771944414,85.2356820196578,0.642555612552028,0.637552829520744,454.35738928209,0.994366076822245,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,-0.626028559507981,16.0471792062369,48.8072069718307,3175,125,332.46892652321,964.861055156945
2072,220.666976649654,257.288840432954,66.4762521482306,95.5986151439834,2327.12877953824,1.07047873227497,3.50868039974506,0.778205614206644,1.18841124954651,260.026220991383,3.44950784767169,196.921393146981,0.959088306781904,0.221794385793356,1.11016801522149,66.6984655853091,0.294940614818237,60.0796137799036,0.0409116932180961,287.049162266403,1.25419420483388,1.56159034385232,2.43847006622281,1.32307071273421,265.766081641018,1.76282641952487,190.827122941301,0.740367186132015,1.56152993377719,1.05491694000409,161.679904433915,0.714948537406772,153.263160636408,0.259632813867985,393.681372560032,1.55410076611156,0.25,0.25,0.25,0.25,1,4,251.468843898201,86.783126169118,0.617486534284766,0.612780783294518,457.108220461764,0.994204197218654,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,-0.516956657724386,14.8781822305488,46.4692662091308,3175,125,332.46892652321,964.861055156945
2077,226.03385361057,257.538503162987,69.4058310104144,96.5907496271099,2324.94791826708,1.05406657612705,3.79698928047844,0.791535911062061,1.17787225145679,267.334849702954,3.54646411615939,204.267792568407,0.963252950196492,0.208464088937939,1.11745527097979,63.3663534341982,0.280206014886024,56.7059416871676,0.0367470498035076,290.464552470658,1.22693147308197,1.74722978773838,2.54398783172305,1.30142772968383,282.446073442821,1.87346480514623,206.176465777218,0.767522435039613,1.45601216827695,1.06071753658313,153.570967970961,0.67909082036759,144.780266823585,0.232477564960387,400.917550024455,1.56976396164424,0.25,0.25,0.25,0.25,1,4,254.451191449022,88.3588235536236,0.593396591412224,0.588969263429293,459.289081732924,0.994074605651122,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,-0.401004163329034,13.7343201062214,43.9088832530101,3175,125,332.46892652321,964.861055156945
2082,231.554223598727,257.762842038014,72.4869413854298,97.4711497765764,2323.36503082349,1.0377681152264,4.11178061725411,0.804373451273586,1.16769146251806,274.722927613477,3.64447435772039,211.743121182841,0.967028025449059,0.195626548726414,1.12519496926663,60.132253606771,0.265904825449141,53.4416303389302,0.0329719745509413,294.078224898005,1.19900700451632,1.9654133985318,2.65111555711577,1.27978703225147,299.808406580053,1.98862916084549,222.551080041797,0.793772144749806,1.34888444288423,1.06737244022001,144.915052712989,0.640814363096835,135.768029276752,0.206227855250194,408.368457438266,1.58108592976297,0.25,0.25,0.25,0.25,1,4,257.61249566312,89.9845181803134,0.570247483457896,0.566082656583207,460.871969176511,0.993979857429955,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,-0.280027093301706,12.6182938285069,41.1791826531197,3175,125,332.46892652321,964.861055156945
2087,237.230727595939,257.964200326001,75.7181040215363,98.2459644770503,2322.39802204844,1.02159867830251,4.45541041607624,0.816695734375336,1.15788111284477,282.193392531991,3.74357754532939,219.343808670312,0.970445178062486,0.183304265624664,1.13340114610241,57.0035147295049,0.252069542133871,50.2942095351951,0.0295548219375144,297.898455285201,1.17067362220757,2.22094260534637,2.75812751417536,1.25842220063451,317.729109678305,2.1074971844962,239.858017477916,0.818544070149426,1.24187248582464,1.07495562961559,135.907453649535,0.600982760038244,126.430756679823,0.181455929850574,416.131008492187,1.58798356481354,0.25,0.25,0.25,0.25,1,4,260.959912084424,91.6824966864464,0.548002398172175,0.544086361825425,461.838977951558,0.993921690343747,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,-0.156103485000071,11.5322500106252,38.3397020311634,3175,125,332.46892652321,964.861055156945
2092,243.066144080302,258.144734593228,79.0956852113544,98.9231161858266,2322.05410267692,1.0055716569734,4.83044610619541,0.828486537430231,1.14845042207766,289.750682719132,3.84383255695201,227.067367849847,0.973534911642671,0.171513462569769,1.14208710449765,53.9858242311729,0.238725314750247,47.2694455778122,0.0264650883573292,301.932950152589,1.14218364456211,2.51898563512261,2.86330880124192,1.23759179241143,336.081483631257,2.22922848092613,257.982810978074,0.84140869723307,1.13669119875808,1.08353135531537,126.748404198086,0.560481443363938,116.977144755719,0.15859130276693,424.298818774581,1.59043324684819,0.25,0.25,0.25,0.25,1,4,264.500044545701,93.4741609974913,0.526625956073881,0.522946709937605,462.182897323084,0.993900951275562,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,-0.0313808367131256,10.4778072965725,35.451481420745,3175,125,332.46892652321,964.861055156945
2097,249.063394488526,258.306420922837,82.6144852623979,99.5116645669845,2322.33004488522,0.98969865146411,5.23968585507557,0.839735521430688,1.13940575947236,297.40059411725,3.94531628155944,234.912394009202,0.976326154982208,0.160264478569312,1.151265345049,51.083317227167,0.225890428778533,44.3714539370528,0.0236738450177922,306.188877292701,1.11377305958553,2.86508361263142,2.9650935397807,1.21752312520194,354.748762147706,2.35304853932574,276.800758083691,0.862107043724037,1.0349064602193,1.09315189007626,117.627046748138,0.520146800720267,107.603570753496,0.137892956275963,432.956756480035,1.58846789976423,0.25,0.25,0.25,0.25,1,4,268.238979347294,95.3787577228195,0.50608415705035,0.50263092384327,461.90695511478,0.993917593328621,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,0.0920932511518411,9.45609184384029,32.5721575014386,3175,125,332.46892652321,964.861055156945
2102,255.22554660156,258.451063845657,86.2684098091167,100.02114717677,2323.21319858219,0.973989622756001,5.68617949208665,0.850437757289714,1.13075082227979,305.150120619013,4.04812150013182,242.878539768293,0.978845985725925,0.149562242710286,1.16094750484119,48.2987054733879,0.213576875603321,41.6028332650537,0.0211540142740754,310.672902117377,1.08564944727357,3.26517818913825,3.0621728278114,1.19840103266527,373.634112404399,2.47831506757838,296.188335214261,0.880545533404255,0.937827172188595,1.10385634670092,108.70843372804,0.480708693945395,98.4805985424969,0.119454466595745,442.176988750582,1.58216990034457,0.25,0.25,0.25,0.25,1,4,272.182324955914,97.4124713691897,0.486344328846793,0.483107121241677,461.023801417808,0.993970738715731,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,0.212514714969582,8.46777916172079,29.7519873538441,3175,125,332.46892652321,964.861055156945
2107,261.555816323336,258.5803070088,90.0510993546283,100.461006201159,2324.68305723922,0.958453044972443,6.17325118699053,0.860593199104249,1.1224868266598,313.007285466232,4.15235464899504,250.966470366417,0.981119482360538,0.139406800895751,1.17114430649242,45.6334188236623,0.201790978038235,38.9648129361057,0.018880517639462,315.391227887136,1.05798494504183,3.72565892933043,3.15355719491869,1.18036258220917,392.666456745787,2.60455660759481,316.032666174767,0.896766493899484,0.846442805081312,1.11567049015287,100.125411634376,0.44275457024721,89.744608751511,0.103233506100516,452.016931411031,1.57166115703527,0.25,0.25,0.25,0.25,1,4,276.335255189966,99.5879742361079,0.467375077289682,0.464344349538313,459.553942760779,0.994058791947884,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,0.328418563925393,7.51313987570805,27.031369097467,3175,125,332.46892652321,964.861055156945
2112,268.057568298665,258.69564478715,93.9564335154956,100.840163843261,2326.71310317326,0.943096053370173,6.7045240472415,0.870206129039465,1.1146127065602,320.98097088291,4.25813355973269,259.177804177507,0.983169677013231,0.129793870960535,1.18186551897562,43.0877526516557,0.190534042225622,36.4574073444516,0.0168303229867693,320.349638229535,1.03091413149162,4.25342564261737,3.23859205933157,1.16349724627705,411.801925964604,2.73148217492322,336.237864694712,0.910907451316001,0.761407940668427,1.12860733084879,91.9757067683541,0.406716575329662,81.4948691669249,0.0890925486839994,462.519007052527,1.55709195766232,0.25,0.25,0.25,0.25,1,4,280.702554236621,101.914405711977,0.449146238116025,0.446312636864722,457.523896826736,0.99417958203668,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,0.438716403313606,6.59208731609337,24.4399564853212,3175,125,332.46892652321,964.861055156945
2117,274.734315752152,258.798434220138,97.978876880911,101.166760820218,2329.27268011534,0.927924584751685,7.28394681446288,0.879284594360974,1.10712531698909,329.080751882051,4.36558525446729,267.515042921528,0.985017583948225,0.120715405639026,1.19311993149244,40.661015825345,0.179803011979675,34.0795713424074,0.0149824160517749,325.553540697985,1.00453575559051,4.85595996607898,3.31693522101069,1.14785110492209,431.021788757193,2.85896752482646,356.728061299488,0.923160889825938,0.683064778989313,1.14266824105961,84.3233268354079,0.372877751266174,73.7951085060471,0.0768391101740615,473.711780401495,1.53863001598126,0.25,0.25,0.25,0.25,1,4,285.28866219465,104.397674328365,0.431628830315401,0.428983042842556,454.964319884655,0.994330512765197,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,0.542691600470335,5.70422518996309,21.9970952358973,3175,125,332.46892652321,964.861055156945
2122,281.589719874373,258.889906808622,102.113675604111,101.448036183881,2332.32870441091,0.91294350826174,7.91582285912637,0.887839853281026,1.10001963882774,337.316738995365,4.47484385951251,275.981495584343,0.986682281963341,0.112160146718974,1.2049153412813,38.3516749298927,0.169591106539986,31.829352333675,0.0133177180366594,331.008010432203,0.978916869051745,5.54140195033291,3.38851028718753,1.13343339148916,450.328187769203,2.98702686947313,377.447657350788,0.933741511607855,0.61148971281247,1.15784437608792,77.2028057547859,0.341390807047663,66.6780504782823,0.0662584883921452,485.611924477342,1.51645073462821,0.25,0.25,0.25,0.25,1,4,290.097720155742,107.040949820645,0.414795010925575,0.412327697026361,451.908295589086,0.994508704480173,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,0.639950874069185,4.84889395163328,19.7131291208747,3175,125,332.46892652321,964.861055156945
2127,288.627589013728,258.971179846792,106.356935285011,101.690311810244,2335.84710641472,0.898156745492024,8.60484169031208,0.895885842552861,1.09328898286577,345.69943349717,4.58604868477346,284.581199503088,0.988181032516409,0.104114157447139,1.21725855576228,36.1574914850257,0.159888427346784,29.7040356084274,0.0118189674835907,336.717833236888,0.95409805822006,6.3186289744071,3.45344954444503,1.12022392663852,469.738979682562,3.11577865223443,398.359667283231,0.942863355676049,0.546550455554969,1.17411823343229,70.6248194831391,0.312302951754441,60.1513693188139,0.0571366443239506,498.226526517558,1.49072921606325,0.25,0.25,0.25,0.25,1,4,295.133614106327,109.845227197103,0.398618031249463,0.396319818822767,448.389893585279,0.994711117008838,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,0.730375425734124,4.02521482487455,17.591124216492,3175,125,332.46892652321,964.861055156945
2132,295.851877879337,259.043267071599,110.705617094583,101.899043291888,2339.79396158857,0.883567379505924,9.35611321807963,0.903438676369991,1.08692519108165,354.239597609814,4.69934250189179,293.318841503309,0.989529418976809,0.0965613236300088,1.23015540896207,34.0756498363826,0.150682523576484,27.7002804589818,0.010470581023191,342.687547603063,0.930098814558755,7.19733609684384,3.51203659911662,1.10818040722871,489.282663410243,3.24541190640014,419.443014158794,0.950726039959318,0.487963400883378,1.19146523991049,64.5820236800616,0.285581708713233,54.2038672357015,0.049273960040682,511.555378332538,1.46163416455775,0.25,0.25,0.25,0.25,1,4,300.400017156172,112.809878477101,0.3830721944783,0.380933717834857,444.44303841143,0.994934648900244,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,0.814052494232064,3.23213073168272,15.6286590329497,3175,125,332.46892652321,964.861055156945
2137,303.266686909145,259.107088502933,115.157485164788,102.078905794346,2344.13632060391,0.869177752914879,10.175205027343,0.910516183143554,1.08091883342994,362.948141202002,4.81487004118576,302.199681400012,0.990741495663457,0.0894838168564463,1.24361079169936,32.1028742127567,0.14195890976881,25.8142454432138,0.00925850433654274,348.921485356016,0.906922462448743,8.18811819568328,3.56465514321755,1.09724494459363,508.993988738239,3.37615712730074,440.689466544236,0.957508015500107,0.435344856782454,1.20985529637341,59.0543856042832,0.26113849314214,48.8111146690855,0.0424919844998934,525.593041217896,1.42932354952546,0.25,0.25,0.25,0.25,1,4,305.900429777349,115.933143312999,0.368132814714106,0.366144776992182,440.100679396093,0.995176212497845,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,0.891218383384521,2.46844364534669,13.819457703505,3175,125,332.46892652321,964.861055156945
2142,310.876261913623,259.163479416157,119.711030105896,102.233892766842,2348.84277560252,0.854989555490337,11.068182945363,0.917137484198959,1.07525939856146,371.836025648986,4.93277671625944,311.229479632358,0.991829938185122,0.0828625158010411,1.25762869459242,30.2355341193821,0.133701531875908,24.0417018547601,0.00817006181487812,355.423810730437,0.884560371052773,9.3025549262512,3.61174679206923,1.08734958075489,528.910500389207,3.50826334908161,462.100675130541,0.963364529843426,0.388253207930771,1.22925423333262,54.0136531687466,0.238848374312197,43.9401807243003,0.0366354701565744,540.330591470143,1.3939417609426,0.25,0.25,0.25,0.25,1,4,311.638217871661,119.21253778692,0.353776177386088,0.351929422446592,435.394224397477,0.995432786977158,1,9.9,0.3,2,0,0.1,0,0.3,0.5,0.05,0.962208278352136,1.73284810565754,12.1547571596442,3175,125,332.46892652321,964.861055156945
2147,318.606991544606,259.276683069153,124.328636976588,102.397086967048,2353.57142272265,0.871044749874308,2.02516226452911,0.669439219269232,1.08168297124858,239.807060340124,1.06042682082403,221.698100750645,0.63106798520766,0.330560780730768,1.24182250269537,118.413751105462,0.523625607388353,95.354811857931,0.36893201479234,358.220811445586,0.878071755556896,1.94367835778083,2.6411558893902,1.08459956752091,370.685965517421,1.63917333951804,341.772186360635,0.689083409520628,1.3588441106098,1.2352060758782,190.713635326293,0.843335695412869,154.398232854142,0.310916590479372,561.399600843714,1.35800585056264,0.25,0.25,0.25,0.25,1,4,319.210565079161,125.065796077958,0.339984868291378,0.338319094252107,430.665577277345,0.995684990654,0,9.9,0,0,0,0,0,0,0,0,1.00009025477921,0,0,3175,125,332.46892652321,964.861055156945
2152,323.69542399344,261.661342980911,127.729530860341,103.589208907658,2349.45086048025,0.867149572102432,2.07208880986045,0.674488577026057,1.08009384751491,244.936599757136,1.08310964412605,226.773442252901,0.636544100526009,0.325511422973943,1.24556810297004,118.207578068834,0.522713910220383,94.9025410870505,0.363455899473991,363.144177825969,0.869051560215576,2.0490143154607,2.68810061674125,1.0808673474805,385.605660536365,1.70514823089181,356.755767888827,0.705363000459508,1.31189938325875,1.24373212932542,188.190808442286,0.832179754931787,151.31136681687,0.294636999540492,573.796468978651,1.38934247610741,0.25,0.25,0.25,0.25,1,4,323.597776860721,127.827508376719,0.326719618426895,0.325161443686454,434.786139519748,0.995465534695523,0,9.9,0,0,0,0,0,0,0,0,-0.814343214145266,0,0,3175,125,332.46892652321,964.861055156945
2157,328.911081228233,264.031037734467,131.241394628738,104.724871555063,2345.50443970063,0.863110181606965,2.12213273796602,0.679706122728315,1.07846666550399,250.244735637598,1.10658222098946,232.037524795124,0.642247895111193,0.320293877271685,1.24951215787545,117.921339773235,0.521448164477247,94.3739034710452,0.357752104888807,368.166075410833,0.859658436789364,2.16604493978582,2.73659405470391,1.07709295602482,401.25485387361,1.7743489638291,372.535027389374,0.722156448584409,1.26340594529609,1.25293129216242,185.247704931406,0.819165351206678,147.851447314154,0.277843551415591,586.502558805016,1.41907757922623,0.25,0.25,0.25,0.25,1,4,328.072789798593,130.658107537787,0.313971850215105,0.312514503328742,438.732560299371,0.99525136210097,0,9.9,0,0,0,0,0,0,0,0,-0.778128371081007,0,0,3175,125,332.46892652321,964.861055156945
