"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2062,210.384421361763,256.702437099333,64.470755392933,89.0268241973135,2340.36901607092,1.10356781365711,3.00310075886191,0.750193647315462,1.21049601439831,245.644835736705,3.25872439088312,182.63616693767,0.949462884887113,0.249806352684538,1.09689318537377,73.6173608263538,0.325535969574136,67.1144299262543,0.0505371151128874,280.777005267784,1.22054763020535,1.79444285143184,2.56858765318802,1.29643174603721,263.383503397478,2.32936370404729,193.00231500226,0.847194817247276,1.43141234681198,1.06217218726572,139.438449114136,0.61659682198271,131.276690150477,0.152805182752724,370.268695209875,1.45737348066697,0.25,0.25,0.25,0.25,1,4,246.009352062067,81.6003461453401,0.668644801522981,0.663118345158486,443.867983929081,0.994966903140123,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-0.362946772666413,16.6553121334662,39.2327297062179,4975,125,313.65938971742,722.146780900821
2067,215.451749365908,257.010523965074,67.6276585456305,89.6141596834675,2339.03939638001,1.08698266792797,3.244760495659,0.764415447933359,1.19929006545241,252.796821521333,3.353602634302,189.709850788578,0.954502784939499,0.235584552066642,1.10332032040448,70.118315257346,0.310063190067984,63.5520926793412,0.0454972150605008,283.823073895981,1.18729276415549,2.0665559809598,2.69560509417211,1.27087869443663,281.454516579734,2.48918374463116,210.391276461893,0.871808251005406,1.30439490582789,1.07040043770552,129.385215408761,0.572141422537542,120.875525505304,0.128191748994594,377.079268892328,1.46721652118319,0.25,0.25,0.25,0.25,1,4,248.657615500783,83.0847055196951,0.642556991329868,0.637359890554868,445.197603619985,0.994892204417721,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-0.224260519860375,15.424506165144,36.0384529075361,4975,125,313.65938971742,722.146780900821
2072,220.667665560714,257.288036780831,70.9113210324611,90.1045078020757,2338.40207480151,1.0704742528896,3.50875544185913,0.778209305673128,1.18840833467878,260.027314320582,3.44952235177684,196.922704140896,0.959089074736707,0.221790694326872,1.11016993773632,66.6973195386124,0.294935546999744,60.0784774217637,0.0409109252632934,287.049088863102,1.15438193352267,2.38586106306963,2.81861661613085,1.24642712510587,299.768738083305,2.65115471960875,228.477297583644,0.893150855781867,1.18138338386915,1.07973547481146,119.361644978917,0.527817194096773,110.54711803348,0.106849144218133,384.321207235004,1.47192413088921,0.25,0.25,0.25,0.25,1,4,251.468776235836,84.6694771298819,0.617488158901399,0.612606234869101,445.834925198487,0.994856247580931,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,-0.0861550687244295,14.2150281608792,32.8506753550073,4975,125,313.65938971742,722.146780900821
2077,226.034563369755,257.537694068317,74.3122788402974,90.5119296906924,2338.44503866128,1.05406213984353,3.79707095968688,0.791539460557558,1.17786944125069,267.335935995566,3.54647852691718,204.269109945269,0.963253633337252,0.208460539442442,1.1174573079966,63.3652478319369,0.280201125912825,56.7048489266577,0.0367463666627477,290.464520323123,1.12209881468716,2.75807422488854,2.93562506735251,1.22332837271689,318.178465963105,2.8139703529777,247.087821558195,0.911278299729505,1.06437493264749,1.09021447728555,109.594419155694,0.484626521506477,100.525558446596,0.0887217002704946,392.083885818809,1.47160698765827,0.25,0.25,0.25,0.25,1,4,254.451161404308,86.374854657343,0.593398447377324,0.588818940124741,445.791961338716,0.994858674630118,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,0.0488156200229876,13.0304744004001,29.7388588230501,4975,125,313.65938971742,722.146780900821
2082,231.55495441672,257.762028087772,77.8215314926382,90.8496413345883,2339.14532403449,1.03776372515836,4.11186952135414,0.80437685355179,1.16768875939109,274.724007476,3.64448868317662,211.744443662652,0.967028632195745,0.195623146448209,1.12519712443496,60.1311898260268,0.265900121410691,53.4405825612317,0.0329713678042555,294.078235384939,1.09065776854809,3.18926334555107,3.04517819242662,1.20174989752344,336.578482220136,2.97670009675488,266.069969107605,0.926447549928226,0.954821807573384,1.10185791746869,100.258123417488,0.44334142175213,90.9900648967628,0.073552450071774,400.434894198327,1.46643342785186,0.25,0.25,0.25,0.25,1,4,257.612504398748,88.2158469610975,0.570249547158283,0.565960355936608,445.091675965508,0.99489817119555,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,0.178621425913176,11.8737783600879,26.7564171411802,4975,125,313.65938971742,722.146780900821
2087,237.231479721173,257.963382051615,81.4311506024704,91.1294260110319,2340.47192765033,1.02159433706467,4.45550718634017,0.816698985842442,1.15787851845887,282.194466968486,3.74359179880393,219.345135282133,0.970445716363779,0.183301014157558,1.13340342291422,57.0024936892216,0.252065027093738,50.2932076406267,0.029554283636221,297.898509622858,1.0602063286154,3.68593235141858,3.14638118947896,1.18178163701119,354.907185433958,3.13879914797792,285.299598168546,0.939020942598975,0.853618810521043,1.11467136642598,91.4726028632888,0.404491849861463,82.0623958042285,0.060979057401025,409.420473080667,1.45661040766267,0.25,0.25,0.25,0.25,1,4,260.959960607234,90.2024285337741,0.548004638916763,0.543993786310833,443.765072349668,0.994972666875211,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,0.301834080315565,10.7472227086159,23.9399116603098,4975,125,313.65938971742,722.146780900821
2092,243.066917788326,258.143912473054,85.134569233104,91.3613996618909,2342.38864080815,1.00556736675657,4.83055144161594,0.828489636012396,1.14844793740355,289.75175307357,3.84384675627398,227.068697912232,0.973535388881448,0.171510363987604,1.14208950625341,53.9848464338011,0.238720990930269,47.2684900248291,0.0264646111185521,301.933049397807,1.03083426648263,4.255110220212,3.23883613618315,1.16344868220556,373.141425580557,3.30006276783445,304.684134094793,0.949390225170826,0.761163863816853,1.12864765950731,83.30791353364,0.368387593645756,73.812152828994,0.0506097748291743,419.068174430005,1.44236585158832,0.25,0.25,0.25,0.25,1,4,264.500133711455,92.3402103501172,0.526628338492129,0.52288365653691,441.848359191848,0.995079544078493,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,0.41757355180042,9.65247714302789,21.3105876138887,4975,125,313.65938971742,722.146780900821
2097,249.06419008565,258.305595384722,88.9266335119483,91.5540256286656,2344.8565030589,0.989694414063978,5.23980051792799,0.839738466457889,1.13940338482829,297.401662031827,3.94533044851422,234.913727124815,0.976326577930792,0.160261533542111,1.15126787484792,51.0823827954595,0.225886296721522,44.3705447806466,0.0236734220692081,306.189022356252,1.00258531077175,4.90443738351265,3.32254341265953,1.14672608782234,391.288132406964,3.46055224300719,324.160869569583,0.957928156334333,0.677456587340474,1.14376908927544,75.793347272869,0.335158181640626,66.2663014620222,0.0420718436656673,429.390540619728,1.42393401328141,0.25,0.25,0.25,0.25,1,4,268.23910987456,94.6313418706485,0.506086643505053,0.502595645893515,439.380496941101,0.995215829063234,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,0.525421491165207,8.59065237934997,18.8771641794012,4975,125,313.65938971742,722.146780900821
2102,255.226364424765,258.450235271189,92.803510771496,91.714270101454,2347.83574154471,0.973985439615381,5.68630431367685,0.850440549354821,1.13074855738153,305.151187985885,4.04813565982076,242.87987580835,0.97884636052999,0.149559450645179,1.16095016556721,48.2978141930841,0.213572934361818,41.6019702012678,0.0211536394700105,310.673093776764,0.97546877081727,5.64224753926148,3.39779419897309,1.13155302168669,409.375295520115,3.6205151135799,343.692715489733,0.964964088426172,0.602205801026913,1.16000948009709,68.9275910065821,0.304797807431106,59.4198514660528,0.0350359115738283,440.38890223598,1.40154441184085,0.25,0.25,0.25,0.25,1,4,272.182497439474,97.0754294733057,0.486346881593567,0.483096771441576,436.401258455288,0.995378350970096,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,0.625315397427736,7.56236193581679,16.6389712610777,4975,125,313.65938971742,722.146780900821
2107,261.556656739646,258.579475737513,96.7625300467915,91.8478156736765,2351.28718833903,0.958448917222023,6.17338707388243,0.860595839914885,1.12248467067208,313.008354378983,4.15236882919158,250.967809451166,0.981119814546892,0.139404160085115,1.17114710080272,45.6325701871014,0.201787225367362,38.963995347659,0.0188801854531083,315.391466799428,0.949469619798035,6.4776459696057,3.46507229464209,1.11784485886701,427.443886671815,3.78031373372554,363.263013751119,0.970776035122448,0.53492770535791,1.17733609960558,62.6881577418074,0.277207033534272,53.2457619899778,0.0292239648775516,452.056777445488,1.37541416073896,0.25,0.25,0.25,0.25,1,4,276.335470114182,99.670349452211,0.467377660218666,0.464355423177507,432.949811660973,0.995563864624073,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,0.717446285454249,6.56778575738419,14.5888584927514,4975,125,313.65938971742,722.146780900821
2112,268.058431703368,258.694811121127,100.802004533729,91.9592816742429,2355.17323890171,0.943091981869954,6.70467198789393,0.870208621266257,1.11461065815018,320.982043588432,4.25814779024413,259.179146652897,0.983169971514679,0.129791378733743,1.18186844928969,43.0869459014852,0.190530474776367,36.4566343465558,0.0168300284853209,320.349924943629,0.924556548240457,7.42058671588556,3.5249737179888,1.10550280435321,445.541437257143,3.94036847110217,382.870458335853,0.975592180702943,0.475026282011198,1.19571139965113,57.0392047960556,0.252227363608158,47.7031537983981,0.0244078192970569,464.382661179049,1.34574313252109,0.25,0.25,0.25,0.25,1,4,280.702811988177,102.412907314864,0.449148818013244,0.44634135902397,429.06376109829,0.995769139145461,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,0.8021717082219,5.60673200449589,12.7156040774004,4975,125,313.65938971742,722.146780900821
2117,274.735202568459,258.797598427451,104.92106341187,92.0524247861871,2359.4584428039,0.927920570122884,7.28410788664223,0.879286941492824,1.10712337437627,329.081830737241,4.36559956656024,267.516389336803,0.985017845140821,0.120713058507176,1.19312299998873,40.6602499952873,0.179799625479161,34.0788418257559,0.0149821548591786,325.553875667239,0.900688043795755,8.48195119296129,3.57814589860267,1.09442116567678,463.717389879883,4.10111659609769,402.524671672875,0.979596791404813,0.421854101397327,1.21509458598404,51.9375212570738,0.22966771899878,42.743603548371,0.0204032085951869,477.352181914292,1.31271129193515,0.25,0.25,0.25,0.25,1,4,285.288963075467,105.299340522869,0.431631377660204,0.429025670830578,424.778557196099,0.995991017503184,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,0.879948725570532,4.67869500179306,11.0057568911773,4975,125,313.65938971742,722.146780900821
2122,281.590630552241,258.889069127281,109.119505248198,92.1303096356888,2364.10981845453,0.912939550919323,7.91599823783071,0.88784205948393,1.10001779983525,337.317826426525,4.47485828537428,275.982846667881,0.986682513710423,0.11215794051607,1.20491854989473,38.3509488838728,0.169587895964485,31.8286650057994,0.013317486289577,331.00839402641,0.87781679387448,9.6736305780131,3.62524466527447,1.08449262441565,482.020023635091,4.26298508902875,422.24263415353,0.982937485828393,0.374755334725535,1.23544301269169,47.336831684903,0.209323469710641,38.3156739716947,0.0170625141716074,490.949697599999,1.27647757776249,0.25,0.25,0.25,0.25,1,4,290.098064395108,108.325684013913,0.414797500289214,0.412380731955368,420.127181545474,0.996226453005424,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,0.951283209940934,3.7829084062036,9.44495793226345,4975,125,313.65938971742,722.146780900821
2127,288.628524028815,258.970340488128,113.397676261313,92.1954481060749,2369.06797311904,0.898152845672899,8.60503265641622,0.895887912538018,1.09328724497014,345.700531963932,4.58606325703352,284.582556138791,0.98818123821626,0.104112087461982,1.21726190618596,36.1568039530389,0.159885387080338,29.7033890318056,0.0118187617837396,336.718265753667,0.855892768657379,11.0086139217827,3.6669057706365,1.0756119070257,500.494629112523,4.42637449987115,442.045959654423,0.985732280115376,0.3330942293635,1.25671339496534,43.1907142020929,0.190989338201655,34.3679906453804,0.0142677198846243,505.159434579212,1.23740968633474,0.25,0.25,0.25,0.25,1,4,295.134001872309,111.488025173063,0.398620439454344,0.396380129846961,415.16902688096,0.996471116795305,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,1.00380616768277,2.91839326316765,8.01883375517462,4975,125,313.65938971742,722.146780900821
2132,295.852837732055,259.042426223375,117.756372185682,92.2499103930453,2374.06777711003,0.883563537293898,9.35632116773514,0.9034406152722,1.0869235514612,354.240709573852,4.69935725320672,293.320204707927,0.989529601611152,0.0965593847278004,1.23015890265248,34.0749994469933,0.150679647554604,27.6996730857457,0.0104703983888479,342.688029278702,0.834865315180235,12.5010835957405,3.70372748441747,1.06767822440284,519.1825992986,4.59165090819682,461.95891052244,0.98807572731644,0.296272515582526,1.27886283570464,39.454457332141,0.174467610322728,30.8512032960924,0.0119242726835601,519.966273002295,1.19753827301576,0.25,0.25,0.25,0.25,1,4,300.400448566332,114.782674383802,0.383074488418385,0.380998573818502,410.169222889973,0.996711129925302,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,1.00000000000006,2.0840009443184,6.71356249236302,4975,125,313.65938971742,722.146780900821
2137,303.267672123815,259.106246332547,122.196760562063,92.2954123586254,2379.06777711003,0.869173968263461,10.1754314821498,0.910517996410494,1.08091728901193,362.949269100636,4.81488500388904,302.201052301761,0.990741657844812,0.0894820035895056,1.24361442988395,32.1022595222232,0.141956191607271,25.8136756464132,0.00925834215518839,348.922016375853,0.814684534905163,14.1665194220528,3.73626117577222,1.06059678988875,538.121146519892,4.75914341982192,482.007011587804,0.990043965301877,0.263738824227781,1.30184966627876,36.08614607185,0.159572937929721,27.7191345564496,0.0099560346981229,535.35626792891,1.15717625807252,0.25,0.25,0.25,0.25,1,4,305.900904908823,118.206273441417,0.368134968301112,0.366211906856458,405.169222889973,0.996944286282627,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,0.999999999999917,1.27845112527953,5.51620246884324,4975,125,313.65938971742,722.146780900821
2142,310.877273037845,259.16263607296,126.720319836502,92.3333838212386,2384.06777711003,0.854985828241197,11.0684295635158,0.917139177493059,1.07525794606657,371.837171873733,4.93279192207694,311.230859451507,0.991830082201683,0.0828608225069406,1.25763247828154,30.234953636915,0.133698964982438,24.0411679557042,0.00816991779831666,355.424391238492,0.795302154556764,16.0218126826801,3.76500740111715,1.05427966250209,557.343417313718,4.92914518272252,502.216124696405,0.991698726403765,0.234992598882847,1.32563410832158,33.0472123806819,0.146134773147375,24.9293618602827,0.00830127359623511,551.316977445767,1.11631304954995,0.25,0.25,0.25,0.25,1,4,311.638736770383,121.755859468012,0.353778172995014,0.351997000710737,400.169222889973,0.997170438181974,1,9.9,0.3,2,0.5,0.1,0,0.3,0.5,0.05,0.999999999999847,0.500365045637602,4.41485621557011,4975,125,313.65938971742,722.146780900821
2147,316.861277428435,260.705119701769,130.716833831469,92.9079148659741,2384.95254548829,0.877481283998619,1.95037260212532,0.66105975927256,1.0843520240474,236.375721063965,1.04525343854485,217.98799266467,0.624649031385791,0.33894024072744,1.23575515947883,121.195160763839,0.535925000897696,98.0737647212834,0.375350968614209,357.570881827804,0.795523840972913,3.21938209859891,3.05199389234546,1.05434926610011,431.738128070379,1.90914600232721,409.483026120289,0.788537072168915,0.94800610765454,1.32535219159574,134.105898227574,0.593016281962331,101.185103158209,0.211462927831085,565.844026297952,1.10902901869608,0.25,0.25,0.25,0.25,1,4,318.631412796756,126.055902958526,0.339984561550065,0.338344761319192,399.284454511708,0.997209716386484,0,9.9,0,0,0,0,0,0,0,0,-0.319867286212917,0,0,4975,125,313.65938971742,722.146780900821
2152,321.869342778061,263.145821027681,134.433420618932,93.7681262109348,2383.48382317006,0.873748209981438,1.99333885264009,0.665924892159131,1.08279747568339,241.361446003004,1.06730031422528,222.905438388349,0.62991842126235,0.334075107840869,1.23925572987027,121.084002192267,0.535433457694206,97.7070343704948,0.37008157873765,362.445448195271,0.785556003692248,3.4336910059371,3.09781714723835,1.05127954870691,448.722943832443,1.98425285762706,426.835035823136,0.80319360900879,0.90218285276165,1.33826174552255,130.682389025852,0.57787752427232,97.6508440617684,0.19680639099121,579.405332858295,1.12111174890333,0.25,0.25,0.25,0.25,1,4,322.975138886806,129.077023027507,0.326719373324395,0.32519067070902,400.75317682994,0.997144391596908,0,9.9,0,0,0,0,0,0,0,0,-0.28233425938523,0,0,4975,125,313.65938971742,722.146780900821
2157,327.000557283746,265.57363622504,138.244239577047,94.5747499979688,2382.21069201264,0.869874165763967,2.0391298927964,0.670958453480292,1.0812033376213,246.519993816451,1.09011141265634,228.005209786724,0.635414176922836,0.329041546519708,1.24294223253743,120.894698610092,0.534596357253829,97.2649375371929,0.364585823077164,367.414692426543,0.775417977938304,3.66939488505149,3.14335795141132,1.04828207725998,466.235461075024,2.06169320887375,444.76145418195,0.817549314068962,0.856642048588678,1.3518929236683,127.060585104751,0.56186190733321,93.9871663504073,0.182450685931038,593.296046179775,1.13154963508587,0.25,0.25,0.25,0.25,1,4,327.403232421292,132.171526687699,0.313971657288404,0.312546643217346,402.026307987358,0.997087268180145,0,9.9,0,0,0,0,0,0,0,0,-0.242560324955989,0,0,4975,125,313.65938971742,722.146780900821
